Section,Subject,Year,Season,Subtype,Name,Mission statement,Solution,Data,Oral
CD,PHILO,2016,ETE,REP,,exams/CD/CD_PHILO/CD_PHILO_2016_ETE_REP_ENONCE.pdf,,,
CD,PHILO,2016,SEPT,NORMAL,,exams/CD/CD_PHILO/CD_PHILO_2016_SEPT_ENONCE.pdf,,,
CD,PHILO,2017,ETE,NORMAL,,exams/CD/CD_PHILO/CD_PHILO_2017_ETE_ENONCE.pdf,,,
CD,PHILO,2018,ETE,NORMAL,,exams/CD/CD_PHILO/CD_PHILO_2018_ETE_ENONCE.pdf,,,
CD,PHILO,2019,ETE,NORMAL,,exams/CD/CD_PHILO/CD_PHILO_2019_ETE_ENONCE.pdf,,,
CD,PHILO,2019,ETE,REP,,exams/CD/CD_PHILO/CD_PHILO_2019_ETE_REP_ENONCE.pdf,,,
CD,PHILO,2020,ETE,NORMAL,,exams/CD/CD_PHILO/CD_PHILO_2020_ETE_ENONCE.pdf,,,
CD,PHILO,2020,SEPT,NORMAL,,exams/CD/CD_PHILO/CD_PHILO_2020_SEPT_ENONCE.pdf,,,
CD,PHILO,2021,ETE,NORMAL,,exams/CD/CD_PHILO/CD_PHILO_2021_ETE_ENONCE.pdf,,,
CD,SOCOM,2005,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2005_ETE_ENONCE.pdf,,,
CD,SOCOM,2006,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2006_ETE_ENONCE.pdf,,,
CD,SOCOM,2006,SEPT,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2006_SEPT_ENONCE.pdf,,,
CD,SOCOM,2007,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2007_ETE_ENONCE.pdf,,,
CD,SOCOM,2007,SEPT,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2007_SEPT_ENONCE.pdf,,,
CD,SOCOM,2008,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2008_ETE_ENONCE.pdf,,,
CD,SOCOM,2008,ETE,REP,,exams/CD/CD_SOCOM/CD_SOCOM_2008_ETE_REP_ENONCE.pdf,,,
CD,SOCOM,2009,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2009_ETE_ENONCE.pdf,,,
CD,SOCOM,2010,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2010_ETE_ENONCE.pdf,exams/CD/CD_SOCOM/CD_SOCOM_2010_ETE_CORRIGE.pdf,,
CD,SOCOM,2011,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2011_ETE_ENONCE.pdf,,,
CD,SOCOM,2012,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2012_ETE_ENONCE.pdf,exams/CD/CD_SOCOM/CD_SOCOM_2012_ETE_CORRIGE.pdf,,
CD,SOCOM,2013,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2013_ETE_ENONCE.pdf,exams/CD/CD_SOCOM/CD_SOCOM_2013_ETE_CORRIGE.pdf,,
CD,SOCOM,2014,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2014_ETE_ENONCE.pdf,exams/CD/CD_SOCOM/CD_SOCOM_2014_ETE_CORRIGE.pdf,,
CD,SOCOM,2015,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2015_ETE_ENONCE.pdf,exams/CD/CD_SOCOM/CD_SOCOM_2015_ETE_CORRIGE.pdf,,
CD,SOCOM,2016,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2016_ETE_ENONCE.pdf,,,
CD,SOCOM,2016,ETE,REP,,exams/CD/CD_SOCOM/CD_SOCOM_2016_ETE_REP_ENONCE.pdf,,,
CD,SOCOM,2016,SEPT,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2016_SEPT_ENONCE.pdf,,,
CD,SOCOM,2017,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2017_ETE_ENONCE.pdf,,,
CD,SOCOM,2017,ETE,REP,,exams/CD/CD_SOCOM/CD_SOCOM_2017_ETE_REP_ENONCE.pdf,,,
CD,SOCOM,2018,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2018_ETE_ENONCE.pdf,,,
CD,SOCOM,2020,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2020_ETE_ENONCE.pdf,,,
CD,SOCOM,2020,SEPT,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2020_SEPT_ENONCE.pdf,,,
CD,SOCOM,2021,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2021_ETE_ENONCE.pdf,,,
CD,SOCOM,2022,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2022_ETE_ENONCE.pdf,,,
CD,SOCOM,2022,SEPT,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2022_SEPT_ENONCE.pdf,,,
CD,SOCOM,2023,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2023_ETE_ENONCE.pdf,,,
CD,SOCOM,2023,ETE,REP,,exams/CD/CD_SOCOM/CD_SOCOM_2023_ETE_REP_ENONCE.pdf,,,
CD,SOCOM,2023,SEPT,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2023_SEPT_ENONCE.pdf,,,
CD,SOCOM,2023,SEPT,REP,,exams/CD/CD_SOCOM/CD_SOCOM_2023_SEPT_REP_ENONCE.pdf,,,
CD,SOCOM,2024,ETE,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2024_ETE_ENONCE.pdf,,,
CD,SOCOM,2024,ETE,REP,,exams/CD/CD_SOCOM/CD_SOCOM_2024_ETE_REP_ENONCE.pdf,,,
CD,SOCOM,2024,SEPT,NORMAL,,exams/CD/CD_SOCOM/CD_SOCOM_2024_SEPT_ENONCE.pdf,,,
CE,4LANG_CHINO,2023,ETE,NORMAL,,exams/CE/CE_CHINO_4LANG/CE_4LANG_CHINO_2023_ETE_ENONCE.pdf,,,
CE,4LANG_CHINO,2023,ETE,REP,,exams/CE/CE_CHINO_4LANG/CE_4LANG_CHINO_2023_ETE_REP_ENONCE.pdf,,,
CE,4LANG_ESPAG,2021,ETE,NORMAL,,exams/CE/CE_ESPAG_4LANG/CE_4LANG_ESPAG_2021_ETE_ENONCE.pdf,,,
CE,4LANG_ESPAG,2022,ETE,NORMAL,,exams/CE/CE_ESPAG_4LANG/CE_4LANG_ESPAG_2022_ETE_ENONCE.pdf,,,
CE,4LANG_ESPAG,2023,ETE,NORMAL,,exams/CE/CE_ESPAG_4LANG/CE_4LANG_ESPAG_2023_ETE_ENONCE.pdf,,,
CE,4LANG_ESPAG,2024,ETE,NORMAL,,exams/CE/CE_ESPAG_4LANG/CE_4LANG_ESPAG_2024_ETE_ENONCE.pdf,,,
CE,4LANG_ESPAG,2024,ETE,REP,,exams/CE/CE_ESPAG_4LANG/CE_4LANG_ESPAG_2024_ETE_REP_ENONCE.pdf,,,
CE,4LANG_ITALI,2021,ETE,NORMAL,,exams/CE/CE_ITALI_4LANG/CE_4LANG_ITALI_2021_ETE_ENONCE.pdf,,,
CE,4LANG_ITALI,2022,ETE,NORMAL,,exams/CE/CE_ITALI_4LANG/CE_4LANG_ITALI_2022_ETE_ENONCE.pdf,,,
CE,ALLEM,2005,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2005_ETE_ENONCE.pdf,,,
CE,ALLEM,2006,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2006_ETE_ENONCE.pdf,,,
CE,ALLEM,2007,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2007_ETE_ENONCE.pdf,,,
CE,ALLEM,2007,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2007_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2008,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2008_ETE_ENONCE.pdf,,,
CE,ALLEM,2008,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2008_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2009,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2009_ETE_ENONCE.pdf,,,
CE,ALLEM,2010,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2010_ETE_ENONCE.pdf,,,
CE,ALLEM,2012,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2012_ETE_ENONCE.pdf,,,
CE,ALLEM,2013,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2013_ETE_ENONCE.pdf,,,
CE,ALLEM,2013,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2013_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2014,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2014_ETE_ENONCE.pdf,,,
CE,ALLEM,2015,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2015_ETE_ENONCE.pdf,,,
CE,ALLEM,2015,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2015_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2016,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2016_ETE_ENONCE.pdf,,,
CE,ALLEM,2016,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2016_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2017,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2017_ETE_ENONCE.pdf,,,
CE,ALLEM,2017,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2017_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2018,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2018_ETE_ENONCE.pdf,,,
CE,ALLEM,2020,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2020_ETE_ENONCE.pdf,,,
CE,ALLEM,2020,SEPT,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2020_SEPT_ENONCE.pdf,,,
CE,ALLEM,2021,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2021_ETE_ENONCE.pdf,,,
CE,ALLEM,2022,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2022_ETE_ENONCE.pdf,,,
CE,ALLEM,2022,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2022_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2022,SEPT,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2022_SEPT_ENONCE.pdf,,,
CE,ALLEM,2023,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2023_ETE_ENONCE.pdf,,,
CE,ALLEM,2023,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2023_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2023,SEPT,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2023_SEPT_ENONCE.pdf,,,
CE,ALLEM,2023,SEPT,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2023_SEPT_REP_ENONCE.pdf,,,
CE,ALLEM,2024,ETE,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2024_ETE_ENONCE.pdf,,,
CE,ALLEM,2024,ETE,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2024_ETE_REP_ENONCE.pdf,,,
CE,ALLEM,2024,SEPT,NORMAL,,exams/CE/CE_ALLEM/CE_ALLEM_2024_SEPT_ENONCE.pdf,,,
CE,ALLEM,2024,SEPT,REP,,exams/CE/CE_ALLEM/CE_ALLEM_2024_SEPT_REP_ENONCE.pdf,,,
CE,ANGLA,2005,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2005_ETE_ENONCE.pdf,,,
CE,ANGLA,2007,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2007_ETE_ENONCE.pdf,,,
CE,ANGLA,2007,SEPT,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2007_SEPT_ENONCE.pdf,,,
CE,ANGLA,2008,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2008_ETE_ENONCE.pdf,,,
CE,ANGLA,2009,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2009_ETE_ENONCE.pdf,,,
CE,ANGLA,2010,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2010_ETE_ENONCE.pdf,,,
CE,ANGLA,2011,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2011_ETE_ENONCE.pdf,,,
CE,ANGLA,2012,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2012_ETE_ENONCE.pdf,,,
CE,ANGLA,2012,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2012_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2013,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2013_ETE_ENONCE.pdf,,,
CE,ANGLA,2013,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2013_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2014,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2014_ETE_ENONCE.pdf,,,
CE,ANGLA,2015,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2015_ETE_ENONCE.pdf,,,
CE,ANGLA,2015,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2015_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2016,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2016_ETE_ENONCE.pdf,,,
CE,ANGLA,2016,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2016_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2016,SEPT,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2016_SEPT_ENONCE.pdf,,,
CE,ANGLA,2017,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2017_ETE_ENONCE.pdf,,,
CE,ANGLA,2018,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2018_ETE_ENONCE.pdf,,,
CE,ANGLA,2019,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2019_ETE_ENONCE.pdf,,,
CE,ANGLA,2019,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2019_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2019,SEPT,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2019_SEPT_ENONCE.pdf,,,
CE,ANGLA,2019,SEPT,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2019_SEPT_REP_ENONCE.pdf,,,
CE,ANGLA,2020,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2020_ETE_ENONCE.pdf,,,
CE,ANGLA,2020,SEPT,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2020_SEPT_ENONCE.pdf,,,
CE,ANGLA,2021,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2021_ETE_ENONCE.pdf,,,
CE,ANGLA,2022,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2022_ETE_ENONCE.pdf,,,
CE,ANGLA,2022,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2022_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2022,SEPT,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2022_SEPT_ENONCE.pdf,,,
CE,ANGLA,2023,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2023_ETE_ENONCE.pdf,,,
CE,ANGLA,2023,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2023_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2023,SEPT,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2023_SEPT_ENONCE.pdf,,,
CE,ANGLA,2023,SEPT,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2023_SEPT_REP_ENONCE.pdf,,,
CE,ANGLA,2024,ETE,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2024_ETE_ENONCE.pdf,,,
CE,ANGLA,2024,ETE,REP,,exams/CE/CE_ANGLA/CE_ANGLA_2024_ETE_REP_ENONCE.pdf,,,
CE,ANGLA,2024,SEPT,NORMAL,,exams/CE/CE_ANGLA/CE_ANGLA_2024_SEPT_ENONCE.pdf,,,
CE,CHINO,2023,ETE,NORMAL,,exams/CE/CE_CHINO/CE_CHINO_2023_ETE_ENONCE.pdf,,,
CE,CHINO,2023,ETE,REP,,exams/CE/CE_CHINO/CE_CHINO_2023_ETE_REP_ENONCE.pdf,,,
CE,CHINO,2024,ETE,NORMAL,,exams/CE/CE_CHINO/CE_CHINO_2024_ETE_ENONCE.pdf,,,
CE,EDAR1,2005,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2005_ETE_ENONCE.pdf,,,
CE,EDAR1,2007,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2007_ETE_ENONCE.pdf,,,
CE,EDAR1,2008,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2008_ETE_ENONCE.pdf,,,
CE,EDAR1,2009,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2009_ETE_ENONCE.pdf,,,
CE,EDAR1,2010,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2010_ETE_ENONCE.pdf,,,
CE,EDAR1,2011,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2011_ETE_ENONCE.pdf,,,
CE,EDAR1,2012,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2012_ETE_ENONCE.pdf,,,
CE,EDAR1,2013,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2013_ETE_ENONCE.pdf,,,
CE,EDAR1,2014,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2014_ETE_ENONCE.pdf,,,
CE,EDAR1,2015,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2015_ETE_ENONCE.pdf,,,
CE,EDAR1,2016,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2016_ETE_ENONCE.pdf,,,
CE,EDAR1,2016,SEPT,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2016_SEPT_ENONCE.pdf,,,
CE,EDAR1,2017,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2017_ETE_ENONCE.pdf,,,
CE,EDAR1,2018,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2018_ETE_ENONCE.pdf,,,
CE,EDAR1,2019,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2019_ETE_ENONCE.pdf,,,
CE,EDAR1,2019,SEPT,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2019_SEPT_ENONCE.pdf,,,
CE,EDAR1,2020,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2020_ETE_ENONCE.pdf,,,
CE,EDAR1,2020,SEPT,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2020_SEPT_ENONCE.pdf,,,
CE,EDAR1,2021,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2021_ETE_ENONCE.pdf,,,
CE,EDAR1,2022,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2022_ETE_ENONCE.pdf,,,
CE,EDAR1,2023,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2023_ETE_ENONCE.pdf,,,
CE,EDAR1,2023,ETE,REP,,exams/CE/CE_EDAR1/CE_EDAR1_2023_ETE_REP_ENONCE.pdf,,,
CE,EDAR1,2023,SEPT,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2023_SEPT_ENONCE.pdf,,,
CE,EDAR1,2023,SEPT,REP,,exams/CE/CE_EDAR1/CE_EDAR1_2023_SEPT_REP_ENONCE.pdf,,,
CE,EDAR1,2024,ETE,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2024_ETE_ENONCE.pdf,,,
CE,EDAR1,2024,SEPT,NORMAL,,exams/CE/CE_EDAR1/CE_EDAR1_2024_SEPT_ENONCE.pdf,,,
CE,EDAR2,2005,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2005_ETE_ENONCE.pdf,,,
CE,EDAR2,2007,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2007_ETE_ENONCE.pdf,,,
CE,EDAR2,2008,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2008_ETE_ENONCE.pdf,,,
CE,EDAR2,2009,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2009_ETE_ENONCE.pdf,,,
CE,EDAR2,2010,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2010_ETE_ENONCE.pdf,,,
CE,EDAR2,2011,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2011_ETE_ENONCE.pdf,,,
CE,EDAR2,2012,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2012_ETE_ENONCE.pdf,,,
CE,EDAR2,2012,ETE,REP,,exams/CE/CE_EDAR2/CE_EDAR2_2012_ETE_REP_ENONCE.pdf,,,
CE,EDAR2,2013,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2013_ETE_ENONCE.pdf,,,
CE,EDAR2,2014,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2014_ETE_ENONCE.pdf,,,
CE,EDAR2,2014,ETE,REP,,exams/CE/CE_EDAR2/CE_EDAR2_2014_ETE_REP_ENONCE.pdf,,,
CE,EDAR2,2016,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2016_ETE_ENONCE.pdf,,,
CE,EDAR2,2016,ETE,REP,,exams/CE/CE_EDAR2/CE_EDAR2_2016_ETE_REP_ENONCE.pdf,,,
CE,EDAR2,2016,SEPT,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2016_SEPT_ENONCE.pdf,,,
CE,EDAR2,2017,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2017_ETE_ENONCE.pdf,,,
CE,EDAR2,2018,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2018_ETE_ENONCE.pdf,,,
CE,EDAR2,2019,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2019_ETE_ENONCE.pdf,,,
CE,EDAR2,2019,SEPT,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2019_SEPT_ENONCE.pdf,,,
CE,EDAR2,2020,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2020_ETE_ENONCE.pdf,,,
CE,EDAR2,2020,SEPT,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2020_SEPT_ENONCE.pdf,,,
CE,EDAR2,2021,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2021_ETE_ENONCE.pdf,,,
CE,EDAR2,2022,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2022_ETE_ENONCE.pdf,,,
CE,EDAR2,2022,SEPT,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2022_SEPT_ENONCE.pdf,,,
CE,EDAR2,2023,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2023_ETE_ENONCE.pdf,,,
CE,EDAR2,2023,ETE,REP,,exams/CE/CE_EDAR2/CE_EDAR2_2023_ETE_REP_ENONCE.pdf,,,
CE,EDAR2,2023,SEPT,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2023_SEPT_ENONCE.pdf,,,
CE,EDAR2,2023,SEPT,REP,,exams/CE/CE_EDAR2/CE_EDAR2_2023_SEPT_REP_ENONCE.pdf,,,
CE,EDAR2,2024,ETE,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2024_ETE_ENONCE.pdf,,,
CE,EDAR2,2024,SEPT,NORMAL,,exams/CE/CE_EDAR2/CE_EDAR2_2024_SEPT_ENONCE.pdf,,,
CE,EDAR3,2005,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2005_ETE_ENONCE.pdf,,,
CE,EDAR3,2007,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2007_ETE_ENONCE.pdf,,,
CE,EDAR3,2008,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2008_ETE_ENONCE.pdf,,,
CE,EDAR3,2009,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2009_ETE_ENONCE.pdf,,,
CE,EDAR3,2010,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2010_ETE_ENONCE.pdf,,,
CE,EDAR3,2011,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2011_ETE_ENONCE.pdf,,,
CE,EDAR3,2012,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2012_ETE_ENONCE.pdf,,,
CE,EDAR3,2013,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2013_ETE_ENONCE.pdf,,,
CE,EDAR3,2014,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2014_ETE_ENONCE.pdf,,,
CE,EDAR3,2014,ETE,REP,,exams/CE/CE_EDAR3/CE_EDAR3_2014_ETE_REP_ENONCE.pdf,,,
CE,EDAR3,2015,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2015_ETE_ENONCE.pdf,,,
CE,EDAR3,2016,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2016_ETE_ENONCE.pdf,,,
CE,EDAR3,2016,SEPT,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2016_SEPT_ENONCE.pdf,,,
CE,EDAR3,2017,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2017_ETE_ENONCE.pdf,,,
CE,EDAR3,2018,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2018_ETE_ENONCE.pdf,,,
CE,EDAR3,2019,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2019_ETE_ENONCE.pdf,,,
CE,EDAR3,2019,SEPT,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2019_SEPT_ENONCE.pdf,,,
CE,EDAR3,2020,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2020_ETE_ENONCE.pdf,,,
CE,EDAR3,2020,SEPT,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2020_SEPT_ENONCE.pdf,,,
CE,EDAR3,2021,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2021_ETE_ENONCE.pdf,,,
CE,EDAR3,2024,ETE,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2024_ETE_ENONCE.pdf,,,
CE,EDAR3,2024,SEPT,NORMAL,,exams/CE/CE_EDAR3/CE_EDAR3_2024_SEPT_ENONCE.pdf,,,
CE,FRANC,2004,ETE,NORMAL,,exams/CE/CE_FRANC/CE_FRANC_2004_ETE_ENONCE.pdf,,,
CE,FRANC,2006,ETE,NORMAL,,exams/CE/CE_FRANC/CE_FRANC_2006_ETE_ENONCE.pdf,,,
CE,FRANC,2007,ETE,NORMAL,,exams/CE/CE_FRANC/CE_FRANC_2007_ETE_ENONCE.pdf,,,
